,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
17,5.863373546069769,5.863373546069769,5.863373546069769,5.863373546069769,5.863373546069769,5.863373546069769,5.863373546069769,5.863373546069769,5.863373546069769,5.863373546069769,5.863373546069769,5.863373546069769,5.863373546069769,5.863373546069769,5.863373546069769,5.863373546069769,5.863373546069769,5.863373546069769,5.863373546069769,5.863373546069769
18,5.897057230577397,5.897057230577397,5.897057230577397,5.897057230577397,5.897057230577397,5.897057230577397,5.897057230577397,5.897057230577397,5.897057230577397,5.897057230577397,5.897057230577397,5.897057230577397,5.897057230577397,5.897057230577397,5.897057230577397,5.897057230577397,5.897057230577397,5.897057230577397,5.897057230577397,5.897057230577397
19,5.933129812185796,5.933129812185796,5.933129812185796,5.933129812185796,5.933129812185796,5.933129812185796,5.933129812185796,5.933129812185796,5.933129812185796,5.933129812185796,5.933129812185796,5.933129812185796,5.933129812185796,5.933129812185796,5.933129812185796,5.933129812185796,5.933129812185796,5.933129812185796,5.933129812185796,5.933129812185796
20,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763,6.334151663805763
21,5.925220533612877,5.925220533612877,5.925220533612877,5.925220533612877,5.925220533612877,5.925220533612877,5.925220533612877,5.925220533612877,5.925220533612877,5.925220533612877,5.925220533612877,5.925220533612877,5.925220533612877,5.925220533612877,5.925220533612877,5.925220533612877,5.925220533612877,5.925220533612877,5.925220533612877,5.925220533612877
22,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475,5.9648158636674475
23,6.004417876649428,6.004417876649428,6.004417876649428,6.004417876649428,6.004417876649428,6.004417876649428,6.004417876649428,6.004417876649428,6.004417876649428,6.004417876649428,6.004417876649428,6.004417876649428,6.004417876649428,6.004417876649428,6.004417876649428,6.004417876649428,6.004417876649428,6.004417876649428,6.004417876649428,6.004417876649428
24,6.056591340055588,6.056591340055588,6.056591340055588,6.056591340055588,6.056591340055588,6.056591340055588,6.056591340055588,6.056591340055588,6.056591340055588,6.056591340055588,6.056591340055588,6.056591340055588,6.056591340055588,6.056591340055588,6.056591340055588,6.056591340055588,6.056591340055588,6.056591340055588,6.056591340055588,6.056591340055588
25,5.928951231036324,5.928951231036324,5.928951231036324,5.928951231036324,5.928951231036324,5.928951231036324,5.928951231036324,5.928951231036324,5.928951231036324,5.928951231036324,5.928951231036324,5.928951231036324,5.928951231036324,5.928951231036324,5.928951231036324,5.928951231036324,5.928951231036324,5.928951231036324,5.928951231036324,5.928951231036324
26,5.92500048783091,5.92500048783091,5.92500048783091,5.92500048783091,5.92500048783091,5.92500048783091,5.92500048783091,5.92500048783091,5.92500048783091,5.92500048783091,5.92500048783091,5.92500048783091,5.92500048783091,5.92500048783091,5.92500048783091,5.92500048783091,5.92500048783091,5.92500048783091,5.92500048783091,5.92500048783091
27,5.966770861404593,5.966770861404593,5.966770861404593,5.966770861404593,5.966770861404593,5.966770861404593,5.966770861404593,5.966770861404593,5.966770861404593,5.966770861404593,5.966770861404593,5.966770861404593,5.966770861404593,5.966770861404593,5.966770861404593,5.966770861404593,5.966770861404593,5.966770861404593,5.966770861404593,5.966770861404593
28,5.9856391445849475,5.997012143614752,6.008385142644556,6.019758141674358,6.0311311407041615,6.042504139733966,6.05387713876377,6.065250137793572,6.076623136823376,6.087996135853181,6.099369134882982,6.110742133912786,6.12211513294259,6.133488131972395,6.144861131002198,6.156234130032001,6.167607129061805,6.1789801280916095,6.190353127121411,6.2017261261512155
29,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209,6.352931510189209
30,6.353919468870112,6.353919468870112,6.353919468870112,6.353919468870112,6.353919468870112,6.353919468870112,6.353919468870112,6.353919468870112,6.353919468870112,6.353919468870112,6.353919468870112,6.353919468870112,6.353919468870112,6.353919468870112,6.353919468870112,6.353919468870112,6.353919468870112,6.353919468870112,6.353919468870112,6.353919468870112
31,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295,6.002017048725295
32,6.191724332770908,6.191724332770908,6.191724332770908,6.191724332770908,6.191724332770908,6.191724332770908,6.191724332770908,6.191724332770908,6.191724332770908,6.191724332770908,6.191724332770908,6.191724332770908,6.191724332770908,6.191724332770908,6.191724332770908,6.191724332770908,6.191724332770908,6.191724332770908,6.191724332770908,6.191724332770908
33,6.059405698102477,6.059405698102477,6.059405698102477,6.059405698102477,6.059405698102477,6.059405698102477,6.059405698102477,6.059405698102477,6.059405698102477,6.059405698102477,6.059405698102477,6.059405698102477,6.059405698102477,6.059405698102477,6.059405698102477,6.059405698102477,6.059405698102477,6.059405698102477,6.059405698102477,6.059405698102477
34,5.979220567646234,5.980910940702536,5.982601313758839,5.984291686815144,5.9859820598714455,5.987672432927751,5.989362805984054,5.9910531790403585,5.992743552096659,5.994433925152964,5.996124298209268,5.99781467126557,5.999505044321875,6.001195417378177,6.0028857904344815,6.004576163490785,6.006266536547089,6.007956909603391,6.009647282659696,6.011337655715998
35,5.7755839739018064,5.7755839739018064,5.7755839739018064,5.7755839739018064,5.7755839739018064,5.7755839739018064,5.7755839739018064,5.7755839739018064,5.7755839739018064,5.7755839739018064,5.7755839739018064,5.7755839739018064,5.7755839739018064,5.7755839739018064,5.7755839739018064,5.7755839739018064,5.7755839739018064,5.7755839739018064,5.7755839739018064,5.7755839739018064
36,6.197174301543016,6.197174301543016,6.197174301543016,6.197174301543016,6.197174301543016,6.197174301543016,6.197174301543016,6.197174301543016,6.197174301543016,6.197174301543016,6.197174301543016,6.197174301543016,6.197174301543016,6.197174301543016,6.197174301543016,6.197174301543016,6.197174301543016,6.197174301543016,6.197174301543016,6.197174301543016
37,5.930559206277401,5.930559206277401,5.930559206277401,5.930559206277401,5.930559206277401,5.930559206277401,5.930559206277401,5.930559206277401,5.930559206277401,5.930559206277401,5.930559206277401,5.930559206277401,5.930559206277401,5.930559206277401,5.930559206277401,5.930559206277401,5.930559206277401,5.930559206277401,5.930559206277401,5.930559206277401
38,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219,5.593188075954219
39,5.827664468621357,5.827664468621357,5.827664468621357,5.827664468621357,5.827664468621357,5.827664468621357,5.827664468621357,5.827664468621357,5.827664468621357,5.827664468621357,5.827664468621357,5.827664468621357,5.827664468621357,5.827664468621357,5.827664468621357,5.827664468621357,5.827664468621357,5.827664468621357,5.827664468621357,5.827664468621357
40,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854,6.083980187219854
41,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008,6.010042208143008
42,5.890529931864046,5.890529931864046,5.890529931864046,5.890529931864046,5.890529931864046,5.890529931864046,5.890529931864046,5.890529931864046,5.890529931864046,5.890529931864046,5.890529931864046,5.890529931864046,5.890529931864046,5.890529931864046,5.890529931864046,5.890529931864046,5.890529931864046,5.890529931864046,5.890529931864046,5.890529931864046
43,5.531913964812901,5.531913964812901,5.531913964812901,5.531913964812901,5.531913964812901,5.531913964812901,5.531913964812901,5.531913964812901,5.531913964812901,5.531913964812901,5.531913964812901,5.531913964812901,5.531913964812901,5.531913964812901,5.531913964812901,5.531913964812901,5.531913964812901,5.531913964812901,5.531913964812901,5.531913964812901
44,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734,5.90409249861734
45,6.123771726782518,6.123789273539396,6.123806820296278,6.1238243670531585,6.1238419138100415,6.12385946056692,6.1238770073238005,6.123894554080682,6.123912100837564,6.123929647594444,6.123947194351323,6.123964741108205,6.123982287865086,6.123999834621967,6.124017381378845,6.124034928135727,6.124052474892609,6.124070021649491,6.12408756840637,6.124105115163251
46,5.903321796948538,5.903321796948538,5.903321796948538,5.903321796948538,5.903321796948538,5.903321796948538,5.903321796948538,5.903321796948538,5.903321796948538,5.903321796948538,5.903321796948538,5.903321796948538,5.903321796948538,5.903321796948538,5.903321796948538,5.903321796948538,5.903321796948538,5.903321796948538,5.903321796948538,5.903321796948538
47,6.258661339563682,6.258661339563682,6.258661339563682,6.258661339563682,6.258661339563682,6.258661339563682,6.258661339563682,6.258661339563682,6.258661339563682,6.258661339563682,6.258661339563682,6.258661339563682,6.258661339563682,6.258661339563682,6.258661339563682,6.258661339563682,6.258661339563682,6.258661339563682,6.258661339563682,6.258661339563682
48,6.70697177629499,6.70697177629499,6.70697177629499,6.70697177629499,6.70697177629499,6.70697177629499,6.70697177629499,6.70697177629499,6.70697177629499,6.70697177629499,6.70697177629499,6.70697177629499,6.70697177629499,6.70697177629499,6.70697177629499,6.70697177629499,6.70697177629499,6.70697177629499,6.70697177629499,6.70697177629499
49,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639,5.795891928524639
